"","ISO","Year","Infant mortality rate","Under 5 mortality rate","Neonatal mortality rate","Maternal mortality rate"
"2698",NA,2017,14.9,17.5,9.8,74
"2699",NA,2018,14.6,17.1,9.6,NA
"2700",NA,2019,14.2,16.6,9.4,NA
"2701",NA,2000,85.24020111,135.4934107,41.9771002,763
"2702",NA,2001,82.25743071,130.2092565,40.85402158,738
"2703",NA,2002,79.21156815,124.7986358,39.71809512,719
"2704",NA,2003,76.22242605,119.4523993,38.61966147,695
"2705",NA,2004,73.30743938,114.2164469,37.55529365,668
"2706",NA,2005,70.5457306,109.2324478,36.54014045,635
"2707",NA,2006,67.94206388,104.4702532,35.58180747,607
"2708",NA,2007,65.42056324,99.91922375,34.62179809,581
"2709",NA,2008,63.52472129,96.69395234,33.74510311,560
"2710",NA,2009,60.90429846,91.48490983,32.87871954,540
"2711",NA,2010,59.32133673,88.87322133,32.072774,520
"2712",NA,2011,56.88961096,84.10788726,31.25891538,502
"2713",NA,2012,55.01304124,80.69517945,30.49523595,486
"2714",NA,2013,53.2748121,77.47061506,29.74980531,471
"2715",NA,2014,51.69869798,74.59981384,29.03046863,459
"2716",NA,2015,50.25013479,72.0240888,28.31983796,442
"2717",NA,2016,48.76611812,69.31512935,27.632981,427
"2718",NA,2017,47.32042009,66.95231094,26.96018427,415
"2719",NA,2018,46.01501889,64.77646252,26.29520215,NA
"2720",NA,2019,44.77142153,62.67344302,25.67307445,NA
"2721",NA,2000,89.2,145.2,41.8,845
"2722",NA,2001,86.2,139.6,40.8,817
"2723",NA,2002,83.1,133.8,39.8,796
"2724",NA,2003,80,128.1,38.8,770
"2725",NA,2004,77,122.5,37.9,738
"2726",NA,2005,74.2,117.2,36.9,700
"2727",NA,2006,71.5,112.2,36.1,668
"2728",NA,2007,69,107.4,35.2,638
"2729",NA,2008,66.6,102.8,34.4,613
"2730",NA,2009,64.4,98.5,33.6,590
"2731",NA,2010,62.5,94.6,32.8,567
"2732",NA,2011,60.4,90.8,32.1,547
"2733",NA,2012,58.7,87.7,31.4,529
"2734",NA,2013,57.1,84.5,30.7,513
"2735",NA,2014,55.5,81.6,30,501
"2736",NA,2015,53.9,78.7,29.4,482
"2737",NA,2016,52.4,75.7,28.8,467
"2738",NA,2017,50.8,72.8,28.2,453
"2739",NA,2018,49.5,70.5,27.5,NA
"2740",NA,2019,48.2,68.2,27,NA
"2741","LIE",2000,NA,NA,NA,NA
"2742","LIE",2001,NA,NA,NA,NA
"2743","LIE",2002,NA,NA,NA,NA
"2744","LIE",2003,NA,NA,NA,NA
"2745","LIE",2004,NA,NA,NA,NA
"2746","LIE",2005,NA,NA,NA,NA
"2747","LIE",2006,NA,NA,NA,NA
"2748","LIE",2007,NA,NA,NA,NA
"2749","LIE",2008,NA,NA,NA,NA
"2750","LIE",2009,NA,NA,NA,NA
"2751","LIE",2010,NA,NA,NA,NA
"2752","LIE",2011,NA,NA,NA,NA
"2753","LIE",2012,NA,NA,NA,NA
"2754","LIE",2013,NA,NA,NA,NA
"2755","LIE",2014,NA,NA,NA,NA
"2756","LIE",2015,NA,NA,NA,NA
"2757","LIE",2016,NA,NA,NA,NA
"2758","LIE",2017,NA,NA,NA,NA
"2759","LIE",2018,NA,NA,NA,NA
"2760","LIE",2019,NA,NA,NA,NA
"2761","LKA",2000,14.2,16.5,9.7,56
"2762","LKA",2001,13.7,16,9.1,53
"2763","LKA",2002,13.4,15.5,8.5,50
"2764","LKA",2003,13,15.1,7.9,50
"2765","LKA",2004,17.7,28.9,7.6,48
"2766","LKA",2005,12.2,14.2,7,45
"2767","LKA",2006,11.6,13.5,6.9,47
"2768","LKA",2007,11,12.8,6.9,43
"2769","LKA",2008,10.5,12.2,6.8,42
"2770","LKA",2009,13.9,21.3,6.8,41
"2771","LKA",2010,9.8,11.4,6.4,38
"2772","LKA",2011,9.4,10.9,6.3,38
"2773","LKA",2012,8.9,10.4,6.1,37
"2774","LKA",2013,8.4,9.8,5.9,37
"2775","LKA",2014,7.9,9.3,5.5,36
"2776","LKA",2015,7.5,8.7,5.1,36
"2777","LKA",2016,7.1,8.2,4.8,36
"2778","LKA",2017,6.7,7.8,4.6,36
"2779","LKA",2018,6.4,7.5,4.4,NA
"2780","LKA",2019,6.2,7.2,4.2,NA
"2781",NA,2000,65.4,93.2,38.9,422
"2782",NA,2001,63.3,89.8,37.8,412
"2783",NA,2002,61.2,86.5,36.7,401
"2784",NA,2003,59.2,83.3,35.6,388
"2785",NA,2004,57.3,80.6,34.5,375
"2786",NA,2005,55.2,77.1,33.6,359
"2787",NA,2006,53.4,74.1,32.6,344
"2788",NA,2007,51.6,71.3,31.8,331
"2789",NA,2008,50,69,30.9,320
"2790",NA,2009,48.1,65.9,30,310
"2791",NA,2010,46.6,63.9,29.1,301
"2792",NA,2011,44.9,61,28.3,292
"2793",NA,2012,43.4,58.7,27.5,284
"2794",NA,2013,42,56.7,26.7,276
"2795",NA,2014,40.7,54.7,25.9,270
"2796",NA,2015,39.5,52.9,25.2,264
"2797",NA,2016,38.3,51.2,24.6,257
"2798",NA,2017,37.1,49.5,23.9,253
"2799",NA,2018,36,47.9,23.2,NA
"2800",NA,2019,34.9,46.4,22.5,NA
"2801",NA,2000,57.96637283,83.45614185,33.36023506,379
"2802",NA,2001,56.03694978,80.50564151,32.35453834,371
"2803",NA,2002,54.06598868,77.481278,31.32604785,363
"2804",NA,2003,52.15183055,74.49600108,30.31363536,354
"2805",NA,2004,50.3639507,71.86707167,29.30561946,342
"2806",NA,2005,48.41730032,68.71825905,28.37756504,328
"2807",NA,2006,46.66697594,65.9658393,27.46054467,315
"2808",NA,2007,44.95764464,63.29717149,26.602416,303
"2809",NA,2008,43.39549262,60.93543851,25.80007724,293
"2810",NA,2009,41.73020931,58.20325621,24.98456463,284
"2811",NA,2010,40.33727737,56.11776739,24.20537014,274
"2812",NA,2011,38.84470876,53.649406,23.45985462,266
"2813",NA,2012,37.55642936,51.67731096,22.77478969,258
"2814",NA,2013,36.34929239,49.8110285,22.11672843,252
"2815",NA,2014,35.24593027,48.11389514,21.48703755,247
"2816",NA,2015,34.18082542,46.52706987,20.92053205,241
"2817",NA,2016,33.21680457,45.03196399,20.41639192,235
"2818",NA,2017,32.23513926,43.5743925,19.89868006,231
"2819",NA,2018,31.34634663,42.25005057,19.41617131,NA
"2820",NA,2019,30.51231811,41.03338532,18.88550345,NA
"2821","LSO",2000,70,106.9,39.6,614
"2822","LSO",2001,70.5,108.8,39.9,633
"2823","LSO",2002,71.2,110.7,40.1,653
"2824","LSO",2003,72.2,112.7,40.2,671
"2825","LSO",2004,73,114.5,40.3,680
"2826","LSO",2005,74,116.1,40.5,679
"2827","LSO",2006,74.5,116.5,40.8,668
"2828","LSO",2007,73.8,114.3,41.1,652
"2829","LSO",2008,77.1,113,41.4,623
"2830","LSO",2009,73.6,104.2,41.7,607
"2831","LSO",2010,70.9,96.4,42,594
"2832","LSO",2011,69,93.9,42.4,585
"2833","LSO",2012,70.2,92.7,42.8,586
"2834","LSO",2013,71,92.6,43.5,583
"2835","LSO",2014,71.9,94.2,44.1,579
"2836","LSO",2015,72.6,94.6,44.7,574
"2837","LSO",2016,72.9,91.5,45.1,559
"2838","LSO",2017,73.1,91,45.2,544
"2839","LSO",2018,72.1,90.6,45.1,NA
"2840","LSO",2019,71.4,90.9,44.8,NA
"2841",NA,2000,27.61762013,33.53700668,18.81336847,62
"2842",NA,2001,25.81505881,31.29122157,17.63851434,59
"2843",NA,2002,23.99173126,29.09232751,16.46524469,57
"2844",NA,2003,22.21416832,26.89272744,15.30255439,54
"2845",NA,2004,20.65192199,25.03750656,14.11662725,52
"2846",NA,2005,18.99849138,23.01650793,13.06187155,50
"2847",NA,2006,17.62705798,21.33466962,12.03385813,48
"2848",NA,2007,16.40481263,19.87007182,11.12287003,46
"2849",NA,2008,15.26947255,18.57036552,10.28222712,45
"2850",NA,2009,14.33212169,17.47741463,9.508717856,43
"2851",NA,2010,13.38867481,16.36936726,8.88381248,41
"2852",NA,2011,12.56983042,15.40299855,8.277255222,39
"2853",NA,2012,11.8225541,14.49599339,7.793667381,38
"2854",NA,2013,11.15988427,13.68600268,7.316583817,37
"2855",NA,2014,10.50869273,12.94451908,6.841185392,36
"2856",NA,2015,9.917998001,12.20938904,6.434364476,36
"2857",NA,2016,9.460431298,11.66048734,6.155484291,35
"2858",NA,2017,8.87335943,10.99233667,5.774939858,34
"2859",NA,2018,8.412676403,10.44995711,5.46362185,NA
"2860",NA,2019,8.007919717,9.96841842,5.12971021,NA
"2861","LTU",2000,8.6,10.7,4.5,17
"2862","LTU",2001,8.2,10.3,4.4,16
"2863","LTU",2002,7.9,9.9,4.4,14
"2864","LTU",2003,7.6,9.5,4.5,14
"2865","LTU",2004,7.4,9.3,4.5,13
"2866","LTU",2005,7.3,9,4.4,14
"2867","LTU",2006,6.9,8.6,4.1,14
"2868","LTU",2007,6.5,8,3.8,14
"2869","LTU",2008,5.9,7.3,3.4,13
"2870","LTU",2009,5.4,6.7,3.2,11
"2871","LTU",2010,4.9,6,2.9,10
"2872","LTU",2011,4.5,5.5,2.8,10
"2873","LTU",2012,4.2,5.2,2.6,10
"2874","LTU",2013,4.1,5,2.5,10
"2875","LTU",2014,4,4.9,2.4,9
"2876","LTU",2015,4,4.9,2.4,9
"2877","LTU",2016,3.9,4.8,2.4,8
"2878","LTU",2017,3.6,4.4,2.3,8
"2879","LTU",2018,3.3,4,2.2,NA
"2880","LTU",2019,2.9,3.6,2,NA
"2881","LUX",2000,3.7,4.5,2.3,10
"2882","LUX",2001,3.5,4.2,2.2,10
"2883","LUX",2002,3.3,4,2,9
"2884","LUX",2003,3.1,3.8,1.9,8
"2885","LUX",2004,2.9,3.5,1.8,8
"2886","LUX",2005,2.8,3.4,1.7,9
"2887","LUX",2006,2.6,3.2,1.7,9
"2888","LUX",2007,2.5,3.1,1.6,8
"2889","LUX",2008,2.4,3,1.6,6
"2890","LUX",2009,2.4,2.9,1.6,7
"2891","LUX",2010,2.3,2.8,1.5,8
"2892","LUX",2011,2.3,2.8,1.5,8
"2893","LUX",2012,2.3,2.8,1.5,7
"2894","LUX",2013,2.3,2.8,1.6,6
"2895","LUX",2014,2.3,2.8,1.6,6
"2896","LUX",2015,2.3,2.8,1.6,5
"2897","LUX",2016,2.3,2.8,1.6,5
"2898","LUX",2017,2.3,2.8,1.7,5
"2899","LUX",2018,2.3,2.8,1.7,NA
"2900","LUX",2019,2.3,2.8,1.7,NA
"2901","LVA",2000,11.5,14.2,7.1,34
"2902","LVA",2001,10.8,13.3,6.6,35
"2903","LVA",2002,10.2,12.6,6.2,33
"2904","LVA",2003,9.7,11.9,5.9,34
"2905","LVA",2004,9.2,11.2,5.6,32
"2906","LVA",2005,8.6,10.5,5.4,30
"2907","LVA",2006,8.1,9.8,5.2,32
"2908","LVA",2007,7.7,9.3,5,32
"2909","LVA",2008,7.3,8.8,4.8,29
"2910","LVA",2009,6.9,8.3,4.5,28
"2911","LVA",2010,6.5,7.8,4.2,26
"2912","LVA",2011,6.1,7.2,3.9,26
"2913","LVA",2012,5.6,6.6,3.5,23
"2914","LVA",2013,5.1,6,3.2,27
"2915","LVA",2014,4.6,5.5,2.9,24
"2916","LVA",2015,4.3,5,2.7,23
"2917","LVA",2016,4,4.7,2.6,26
"2918","LVA",2017,3.8,4.4,2.4,19
"2919","LVA",2018,3.6,4.2,2.4,NA
"2920","LVA",2019,3.5,4.1,2.3,NA
"2921","MAC",2000,NA,NA,NA,NA
"2922","MAC",2001,NA,NA,NA,NA
"2923","MAC",2002,NA,NA,NA,NA
"2924","MAC",2003,NA,NA,NA,NA
"2925","MAC",2004,NA,NA,NA,NA
"2926","MAC",2005,NA,NA,NA,NA
"2927","MAC",2006,NA,NA,NA,NA
"2928","MAC",2007,NA,NA,NA,NA
"2929","MAC",2008,NA,NA,NA,NA
"2930","MAC",2009,NA,NA,NA,NA
"2931","MAC",2010,NA,NA,NA,NA
"2932","MAC",2011,NA,NA,NA,NA
"2933","MAC",2012,NA,NA,NA,NA
"2934","MAC",2013,NA,NA,NA,NA
"2935","MAC",2014,NA,NA,NA,NA
"2936","MAC",2015,NA,NA,NA,NA
"2937","MAC",2016,NA,NA,NA,NA
"2938","MAC",2017,NA,NA,NA,NA
"2939","MAC",2018,NA,NA,NA,NA
"2940","MAC",2019,NA,NA,NA,NA
"2941","MAF",2000,NA,NA,NA,NA
"2942","MAF",2001,NA,NA,NA,NA
"2943","MAF",2002,NA,NA,NA,NA
"2944","MAF",2003,NA,NA,NA,NA
"2945","MAF",2004,NA,NA,NA,NA
"2946","MAF",2005,NA,NA,NA,NA
"2947","MAF",2006,NA,NA,NA,NA
"2948","MAF",2007,NA,NA,NA,NA
"2949","MAF",2008,NA,NA,NA,NA
"2950","MAF",2009,NA,NA,NA,NA
"2951","MAF",2010,NA,NA,NA,NA
"2952","MAF",2011,NA,NA,NA,NA
"2953","MAF",2012,NA,NA,NA,NA
"2954","MAF",2013,NA,NA,NA,NA
"2955","MAF",2014,NA,NA,NA,NA
"2956","MAF",2015,NA,NA,NA,NA
"2957","MAF",2016,NA,NA,NA,NA
"2958","MAF",2017,NA,NA,NA,NA
"2959","MAF",2018,NA,NA,NA,NA
"2960","MAF",2019,NA,NA,NA,NA
"2961","MAR",2000,43.9,52.3,28.4,188
"2962","MAR",2001,42.3,50.1,27.7,174
"2963","MAR",2002,40.6,48,27,162
"2964","MAR",2003,39,45.9,26.2,152
"2965","MAR",2004,37.2,43.7,25.5,142
"2966","MAR",2005,35.5,41.5,24.6,131
"2967","MAR",2006,33.6,39.3,23.7,121
"2968","MAR",2007,31.8,37.1,22.8,113
"2969","MAR",2008,30.1,35,21.7,106
"2970","MAR",2009,28.4,33,20.5,99
"2971","MAR",2010,26.8,31.2,19.3,92
"2972","MAR",2011,25.3,29.5,18.2,86
"2973","MAR",2012,23.9,27.8,17.2,81
"2974","MAR",2013,22.6,26.3,16.2,78
"2975","MAR",2014,21.3,24.9,15.3,76
"2976","MAR",2015,20.2,23.5,14.5,74
"2977","MAR",2016,19.1,22.3,13.8,72
"2978","MAR",2017,18.2,21.2,13.1,70
"2979","MAR",2018,17.4,20.3,12.5,NA
"2980","MAR",2019,16.7,19.5,12,NA
"2981","MCO",2000,4.2,5.2,2.8,NA
"2982","MCO",2001,4.1,5,2.7,NA
"2983","MCO",2002,4,4.8,2.6,NA
"2984","MCO",2003,3.8,4.7,2.5,NA
"2985","MCO",2004,3.7,4.6,2.5,NA
"2986","MCO",2005,3.6,4.5,2.4,NA
"2987","MCO",2006,3.6,4.4,2.4,NA
"2988","MCO",2007,3.5,4.3,2.3,NA
"2989","MCO",2008,3.4,4.2,2.2,NA
"2990","MCO",2009,3.3,4.1,2.2,NA
"2991","MCO",2010,3.3,4,2.2,NA
"2992","MCO",2011,3.2,3.9,2.1,NA
"2993","MCO",2012,3.1,3.8,2.1,NA
"2994","MCO",2013,3,3.7,2,NA
"2995","MCO",2014,3,3.6,1.9,NA
"2996","MCO",2015,2.9,3.5,1.9,NA
"2997","MCO",2016,2.8,3.4,1.8,NA
"2998","MCO",2017,2.7,3.3,1.8,NA
"2999","MCO",2018,2.6,3.2,1.7,NA
"3000","MCO",2019,2.5,3.1,1.7,NA
"3001","MDA",2000,26.2,31.5,20.4,44
"3002","MDA",2001,23.9,28.6,18.7,39
"3003","MDA",2002,21.7,25.8,17.1,38
"3004","MDA",2003,19.8,23.3,15.6,36
"3005","MDA",2004,18.3,21.5,14.5,32
"3006","MDA",2005,17.1,20.1,13.8,34
"3007","MDA",2006,16.3,19,13.3,31
"3008","MDA",2007,15.7,18.3,13,31
"3009","MDA",2008,15.3,17.8,12.8,29
"3010","MDA",2009,15,17.4,12.7,28
"3011","MDA",2010,14.7,17.1,12.6,29
"3012","MDA",2011,14.5,16.8,12.4,21
"3013","MDA",2012,14.2,16.5,12.2,22
"3014","MDA",2013,14,16.3,12,21
"3015","MDA",2014,13.7,16,11.7,23
"3016","MDA",2015,13.6,15.8,11.5,22
"3017","MDA",2016,13.3,15.5,11.3,20
"3018","MDA",2017,13.1,15.3,11.2,19
"3019","MDA",2018,12.9,15,11,NA
"3020","MDA",2019,12.7,14.8,10.8,NA
"3021","MDG",2000,67.5,105.4,30.7,559
"3022","MDG",2001,64.9,100.8,29.9,552
"3023","MDG",2002,62.5,96.5,29.2,547
"3024","MDG",2003,60.2,92.4,28.5,543
"3025","MDG",2004,58,88.5,27.9,539
"3026","MDG",2005,55.9,84.8,27.3,526
"3027","MDG",2006,53.9,81.3,26.7,513
"3028","MDG",2007,52,77.9,26,503
"3029","MDG",2008,50.3,74.8,25.5,491
"3030","MDG",2009,48.6,72,24.9,474
"3031","MDG",2010,47.1,69.3,24.4,453
"3032","MDG",2011,45.8,67,24,432
"3033","MDG",2012,44.6,64.8,23.6,413
"3034","MDG",2013,43.4,62.7,23.1,394
"3035","MDG",2014,42.3,60.8,22.7,378
"3036","MDG",2015,41.3,59,22.3,363
"3037","MDG",2016,40.3,57.2,21.9,348
"3038","MDG",2017,39.3,55.5,21.5,335
"3039","MDG",2018,38.2,53.7,21.1,NA
"3040","MDG",2019,37.2,51.9,20.7,NA
"3041","MDV",2000,31.7,39,22.4,125
"3042","MDV",2001,28.5,34.6,20,111
"3043","MDV",2002,25.5,30.7,17.5,105
"3044","MDV",2003,22.8,27.1,15.3,97
"3045","MDV",2004,21.4,26.9,13.6,89
"3046","MDV",2005,18.3,21.5,12.1,75
"3047","MDV",2006,16.5,19.3,10.9,71
"3048","MDV",2007,15.1,17.6,9.9,71
"3049","MDV",2008,13.8,16.1,9,72
"3050","MDV",2009,12.8,14.9,8.3,71
"3051","MDV",2010,11.9,13.9,7.7,67
"3052","MDV",2011,11.1,12.9,7,62
"3053","MDV",2012,10.4,12.1,6.5,60
"3054","MDV",2013,9.7,11.3,6.2,58
"3055","MDV",2014,9.1,10.5,5.9,56
"3056","MDV",2015,8.4,9.8,5.7,54
"3057","MDV",2016,7.7,9,5.5,54
"3058","MDV",2017,7.1,8.3,5.2,53
"3059","MDV",2018,6.5,7.6,4.9,NA
"3060","MDV",2019,6,7,4.5,NA
"3061",NA,2000,34.4,42.9,21.2,96
"3062",NA,2001,32.9,40.9,20.6,92
"3063",NA,2002,31.6,39.1,20,88
"3064",NA,2003,30.3,37.3,19.5,91
"3065",NA,2004,29,35.5,18.9,85
"3066",NA,2005,27.8,33.9,18.3,82
"3067",NA,2006,26.6,32.3,17.7,82
"3068",NA,2007,25.5,30.9,17.1,77
"3069",NA,2008,24.4,29.5,16.5,69
"3070",NA,2009,23.5,28.3,15.8,66
"3071",NA,2010,22.7,27.3,15.3,63
"3072",NA,2011,22.1,26.6,14.8,61
"3073",NA,2012,21.8,26.7,14.4,60
"3074",NA,2013,21.4,26.4,13.9,59
"3075",NA,2014,20.8,25.7,13.5,61
"3076",NA,2015,20.3,24.9,13.1,59
"3077",NA,2016,19.7,24.2,12.8,58
"3078",NA,2017,19,22.9,12.6,57
"3079",NA,2018,18.6,22.5,12.4,NA
"3080",NA,2019,18.2,21.9,12.1,NA
"3081","MEX",2000,23.8,28.4,14.4,55
"3082","MEX",2001,22.8,27.1,13.4,55
"3083","MEX",2002,21.9,26,12.4,56
"3084","MEX",2003,21,24.9,11.4,55
"3085","MEX",2004,20.2,23.9,10.5,54
"3086","MEX",2005,19.5,22.9,9.9,54
"3087","MEX",2006,18.8,22.1,9.4,51
"3088","MEX",2007,18.2,21.3,9.3,49
"3089","MEX",2008,17.6,20.6,9.2,49
"3090","MEX",2009,17,19.9,9.1,51
"3091","MEX",2010,16.4,19.2,9,46
"3092","MEX",2011,15.9,18.5,8.9,43
"3093","MEX",2012,15.4,17.9,8.7,41
"3094","MEX",2013,14.9,17.3,8.5,39
"3095","MEX",2014,14.4,16.8,8.3,38
"3096","MEX",2015,13.9,16.2,8.3,36
"3097","MEX",2016,13.5,15.7,8.4,34
"3098","MEX",2017,13,15.2,8.6,33
"3099","MEX",2018,12.6,14.6,8.7,NA
"3100","MEX",2019,12.2,14.1,8.6,NA
"3101","MHL",2000,33.9,42,18.8,NA
"3102","MHL",2001,33.9,42.1,18.9,NA
"3103","MHL",2002,33.8,41.9,18.8,NA
"3104","MHL",2003,33.6,41.7,18.7,NA
"3105","MHL",2004,33.4,41.3,18.6,NA
"3106","MHL",2005,33.2,41,18.5,NA
"3107","MHL",2006,32.9,40.6,18.3,NA
"3108","MHL",2007,32.6,40.2,18.2,NA
"3109","MHL",2008,32.3,39.8,18.1,NA
"3110","MHL",2009,32,39.4,18,NA
"3111","MHL",2010,31.7,39,17.8,NA
"3112","MHL",2011,31.4,38.6,17.6,NA
"3113","MHL",2012,30.9,37.9,17.4,NA
"3114","MHL",2013,30.4,37.2,17.2,NA
"3115","MHL",2014,29.7,36.3,16.9,NA
"3116","MHL",2015,29.1,35.4,16.5,NA
"3117","MHL",2016,28.4,34.4,16,NA
"3118","MHL",2017,27.7,33.5,15.6,NA
"3119","MHL",2018,26.9,32.5,15.1,NA
"3120","MHL",2019,26.3,31.6,14.7,NA
"3121",NA,2000,52.72909074,73.08377901,31.98545078,301
"3122",NA,2001,50.8974641,70.40124372,30.9506499,295
"3123",NA,2002,49.04544527,67.6892745,29.8934216,287
"3124",NA,2003,47.26350136,65.04212371,28.85168633,280
"3125",NA,2004,45.6290176,62.81456821,27.81472139,271
"3126",NA,2005,43.7785202,59.93963966,26.86173307,260
"3127",NA,2006,42.13070038,57.49398368,25.91191994,250
"3128",NA,2007,40.51744326,55.11682837,25.03223046,240
"3129",NA,2008,39.04499472,53.06563683,24.20986961,232
"3130",NA,2009,37.41888375,50.53225998,23.36452252,225
"3131",NA,2010,36.08283758,48.70993528,22.55927886,217
"3132",NA,2011,34.63683027,46.38490123,21.7863452,210
"3133",NA,2012,33.37974699,44.55056711,21.07985563,204
"3134",NA,2013,32.21318848,42.86177391,20.40215676,199
"3135",NA,2014,31.14696198,41.3276083,19.75541158,195
"3136",NA,2015,30.11146991,39.90577773,19.18005868,190
"3137",NA,2016,29.20574848,38.61957468,18.67505012,186
"3138",NA,2017,28.28940245,37.35305903,18.14233133,184
"3139",NA,2018,27.42020227,36.1300909,17.65926561,NA
"3140",NA,2019,26.61588924,35.03992027,17.1073365,NA
"3141","MKD",2000,14.3,16,9.6,13
"3142","MKD",2001,13.2,14.8,9,12
"3143","MKD",2002,12.8,14.3,8.9,12
"3144","MKD",2003,12.8,14.4,9,10
"3145","MKD",2004,12.7,14.3,9,11
"3146","MKD",2005,12.2,13.7,8.7,10
"3147","MKD",2006,11.5,13,8.4,10
"3148","MKD",2007,10.9,12.3,8.1,10
"3149","MKD",2008,10.3,11.7,7.8,8
"3150","MKD",2009,9.7,11,7.4,8
"3151","MKD",2010,9.2,10.4,7,8
"3152","MKD",2011,8.8,10,6.7,8
"3153","MKD",2012,9,10.1,6.9,8
"3154","MKD",2013,9.4,10.6,7.4,8
"3155","MKD",2014,9.9,11.2,7.9,8
"3156","MKD",2015,10,11.4,8.1,8
"3157","MKD",2016,9.6,10.9,7.8,8
"3158","MKD",2017,8.5,9.6,6.8,7
"3159","MKD",2018,7.1,8.1,5.5,NA
"3160","MKD",2019,6,6.8,4.5,NA
"3161","MLI",2000,101.5,187.4,51,836
"3162","MLI",2001,98.8,181.1,49.3,797
"3163","MLI",2002,96.1,174.7,47.6,764
"3164","MLI",2003,93.3,168.3,46.1,739
"3165","MLI",2004,90.7,162.2,44.7,715
"3166","MLI",2005,88.1,156.4,43.6,691
"3167","MLI",2006,85.7,150.8,42.6,675
"3168","MLI",2007,83.3,145.4,41.7,663
"3169","MLI",2008,81.1,140.2,40.8,661
"3170","MLI",2009,78.8,135.1,39.8,661
"3171","MLI",2010,76.7,130.3,38.9,660
"3172","MLI",2011,74.6,125.6,38,663
"3173","MLI",2012,72.6,121,37.1,663
"3174","MLI",2013,70.6,116.6,36.4,663
"3175","MLI",2014,68.7,112.4,35.6,642
"3176","MLI",2015,66.8,108.3,34.9,620
"3177","MLI",2016,65.1,104.5,34.2,590
"3178","MLI",2017,63.4,100.9,33.6,562
"3179","MLI",2018,61.8,97.4,32.9,NA
"3180","MLI",2019,60.3,94.2,32.3,NA
"3181","MLT",2000,6.9,7.8,5.2,9
"3182","MLT",2001,6.6,7.5,5,10
"3183","MLT",2002,6.5,7.3,4.9,9
"3184","MLT",2003,6.3,7.2,4.8,10
"3185","MLT",2004,6.2,7.1,4.7,9
"3186","MLT",2005,6.1,7,4.6,8
"3187","MLT",2006,6,6.9,4.5,8
"3188","MLT",2007,6,6.8,4.5,8
"3189","MLT",2008,5.9,6.8,4.5,8
"3190","MLT",2009,5.9,6.7,4.5,7
"3191","MLT",2010,5.8,6.7,4.4,8
"3192","MLT",2011,5.8,6.6,4.4,7
"3193","MLT",2012,5.8,6.6,4.4,7
"3194","MLT",2013,5.8,6.6,4.4,7
"3195","MLT",2014,5.8,6.6,4.4,6
"3196","MLT",2015,5.7,6.6,4.4,7
"3197","MLT",2016,5.7,6.6,4.4,6
"3198","MLT",2017,5.7,6.6,4.4,6
"3199","MLT",2018,5.7,6.5,4.4,NA
"3200","MLT",2019,5.7,6.5,4.3,NA
"3201","MMR",2000,65.4,89.6,37.6,340
"3202","MMR",2001,63.8,87.1,36.6,331
"3203","MMR",2002,62.3,84.7,35.6,323
"3204","MMR",2003,60.7,82.3,34.5,314
"3205","MMR",2004,59.1,79.7,33.6,307
"3206","MMR",2005,57.4,77.2,32.6,299
"3207","MMR",2006,55.8,74.5,31.7,293
"3208","MMR",2007,54.1,71.8,30.9,287
"3209","MMR",2008,63.4,98.4,30.5,289
"3210","MMR",2009,50.5,66.3,29.2,274
"3211","MMR",2010,48.8,63.7,28.5,265
"3212","MMR",2011,47,61,27.8,259
"3213","MMR",2012,45.4,58.6,27.1,254
"3214","MMR",2013,43.8,56.2,26.5,251
"3215","MMR",2014,42.3,54.1,25.9,247
"3216","MMR",2015,41,52.2,25.2,246
"3217","MMR",2016,39.7,50.3,24.6,245
"3218","MMR",2017,38.5,48.5,24,250
"3219","MMR",2018,37.2,46.8,23.4,NA
"3220","MMR",2019,36.1,45.2,22.9,NA
"3221",NA,2000,36.73084467,46.00006747,22.70883547,106
"3222",NA,2001,35.27154885,43.94049278,22.1332142,101
"3223",NA,2002,33.83430893,41.96511133,21.54014093,96
"3224",NA,2003,32.45082878,40.06351011,20.94000729,100
"3225",NA,2004,31.0867918,38.201573,20.32777134,94
"3226",NA,2005,29.78219195,36.44289376,19.69885471,91
"3227",NA,2006,28.55968381,34.78565952,19.06039984,91
"3228",NA,2007,27.38872277,33.21475408,18.44066036,85
"3229",NA,2008,26.27419416,31.77575486,17.77464763,76
"3230",NA,2009,25.27833941,30.47367815,17.14297783,72
"3231",NA,2010,24.42373425,29.40666035,16.50162154,69
"3232",NA,2011,23.74604166,28.61835253,15.98781345,67
"3233",NA,2012,23.47459086,28.77428587,15.51534807,65
"3234",NA,2013,22.98665648,28.40263345,15.08482139,65
"3235",NA,2014,22.43742775,27.72794908,14.61712826,66
"3236",NA,2015,21.84697142,26.884952,14.20843591,64
"3237",NA,2016,21.27860785,26.09632454,13.89409109,63
"3238",NA,2017,20.50700604,24.7156389,13.63961743,62
"3239",NA,2018,20.07496815,24.29228152,13.41027829,NA
"3240",NA,2019,19.62252894,23.69692941,13.17658373,NA
"3241","MNE",2000,12.5,14.2,8.6,12
"3242","MNE",2001,12,13.6,8.4,12
"3243","MNE",2002,11.4,12.9,8.2,11
"3244","MNE",2003,10.6,12.2,7.9,11
"3245","MNE",2004,9.9,11.4,7.4,10
"3246","MNE",2005,9.2,10.5,6.9,9
"3247","MNE",2006,8.4,9.7,6.4,9
